County,State,actual_risk,predicted_risk,prediction_error,unemployment_rate,median_household_income,per_capita_income,pct_no_health_insurance_places,pct_high_blood_pressure,pct_on_bp_medication,pct_coronary_heart_disease,pct_annual_checkup,pct_cholesterol_screening,pct_current_smoking,pct_diabetes,pct_high_cholesterol,pct_low_physical_activity,pct_obesity,pct_stroke,pct_with_insurance,pct_without_insurance,pct_with_public_insurance,primary_care_physicians_per_1k,nurse_practitioners_per_1k,physician_assistants_per_1k,hospital_beds_per_1k,critical_access_hospitals_per_1k,hospitals_diabetes_prevention_per_1k,hospitals_nutrition_programs_per_1k,hospitals_community_health_education_per_1k,risk_rank,risk_percentile,shap_unemployment_rate,shap_median_household_income,shap_per_capita_income,shap_pct_no_health_insurance_places,shap_pct_high_blood_pressure,shap_pct_on_bp_medication,shap_pct_coronary_heart_disease,shap_pct_annual_checkup,shap_pct_cholesterol_screening,shap_pct_current_smoking,shap_pct_diabetes,shap_pct_high_cholesterol,shap_pct_low_physical_activity,shap_pct_obesity,shap_pct_stroke,shap_pct_with_insurance,shap_pct_without_insurance,shap_pct_with_public_insurance,shap_primary_care_physicians_per_1k,shap_nurse_practitioners_per_1k,shap_physician_assistants_per_1k,shap_hospital_beds_per_1k,shap_critical_access_hospitals_per_1k,shap_hospitals_diabetes_prevention_per_1k,shap_hospitals_nutrition_programs_per_1k,shap_hospitals_community_health_education_per_1k
Scurry,Texas,1.7271157167530224,1.3259504146916146,0.4011653020614079,2.1,62689.0,30274.0,24.1,33.4,59.4,7.6,72.0,80.3,18.1,13.7,36.5,31.1,39.1,3.5,75.38860103626943,17.672094744633604,28.657784357266223,2.259630322971335,4.2722148062368985,0.9710489494456472,24.89384658269325,0.237954823536115,0.1488339443924261,0.0434265462214104,0.3251060637587904,1541,50.1,0.009818955382885778,0.03205379709986599,0.019782105636482538,-0.024457448170109274,-0.017053300861075222,-0.0006089496984262844,0.012797183001254443,0.0076302247304503796,0.005128503503054799,0.03156757836702619,0.0036521318115941863,0.0037652288881278957,0.012321244509366043,0.06436730494189596,-0.0007878406350873096,-0.013112801641004007,-0.004123196306817883,-0.23184872448975727,0.006699644021930589,0.013097355221723785,0.0006099199237189129,0.00034261228058568447,0.08325136002238305,0.008034056433822536,0.021574944840880277,0.01296017918628387
Llano,Texas,2.1420765027322406,1.7744082894641964,0.3676682132680442,5.3,65636.0,52514.0,15.4,29.3,57.7,10.8,71.3,84.3,17.2,16.2,43.2,26.9,36.9,2.9,80.77377049180328,14.596721311475411,45.40765027322404,38.61502859593923,55.32216428339535,22.539931807903763,112.71434738293269,0.1373584518384985,0.1640937749323661,0.1890958215712071,0.3461816390397634,326,10.6,0.021952378556511856,0.00211500972670159,-0.057805313291806514,0.016319546133528283,-0.0457954303317556,-0.003421310554634759,0.046535224771850375,0.007269521812176902,-0.0033875284470617317,0.032457599065237555,0.016686538894858143,0.04876019724933024,0.006511207759493691,-0.009120070622883652,-0.0013330599854376446,-0.012525877512964405,0.017084895656301502,0.15505109964782404,0.0007584967945763961,0.01782366687498414,0.019850316214001674,0.006497884062717786,0.07838735810626422,0.003803622074527691,0.12690245872094152,0.014541511398353631
Aurora,South Dakota,0.0,0.0,0.0,0.7,74130.0,43275.0,5.9,33.9,80.9,5.9,74.4,81.6,15.7,10.4,35.8,24.5,33.1,2.8,84.32782171099929,4.888569374550683,27.13874910136592,15.750968526759696,26.404649523204224,14.631875927441635,161.8165395927149,3.3651081307603112,0.8347463482910943,0.0,2.103400154444241,3074,99.9,-0.28936083995304357,-0.008269796657837508,-0.022133776502259877,0.005932047269867821,-0.020418483505950484,0.014608306041713488,-0.0014918600066055898,-0.005523276097354325,-0.0017758908114548697,-0.025592931466968664,-0.009109330486735158,-0.002810285618259844,-0.002410559745567458,-0.04176819015285321,0.0026363087887825054,0.001054967643524235,0.008889628764669115,-0.1944512387023011,-0.0056122039687704975,-0.003012329275479525,-0.0089151340459542,-0.005061266507340078,-0.6002028492097533,-0.008418300913333126,-0.016953675249645056,-0.0283173863216458
Ness,Kansas,0.0,0.09353501768419469,0.09353501768419469,1.0,66107.0,45430.0,9.3,31.3,83.6,9.4,77.1,85.1,18.5,14.0,41.7,25.5,37.1,3.2,90.183346065699,9.090909090909092,33.537051184110005,19.31436580805761,42.72482534700678,15.184174263255793,318.6784279374013,3.246797456631556,1.611844733862272,0.0,1.575385336523143,3054,99.3,-0.25094464723860166,0.016172479293725762,-0.03514309052575543,0.0020405582510374057,-0.029554101317135477,0.028034307068187783,0.013634599511308921,0.0026046120246106842,-0.004602035251742044,0.010892285968730594,-0.01184692838722287,0.01462628731786231,-0.008737999433025855,-0.007229904204028754,-0.0017659083487591891,0.003185453226404191,-0.004697487811637729,-0.0844787503102549,-0.003186003137265658,-0.00010716659678499958,-0.012453822391892199,-0.019259353576465688,-0.7622311976362116,0.0004237904265621657,-0.012881519975537317,-0.017447785952473448
Larimer,Colorado,0.5690844213813918,0.7186238313075279,0.14953940992613612,4.5,91364.0,49323.0,9.6,23.0,72.7,4.6,67.5,82.7,9.0,6.5,28.7,13.2,21.1,2.4,91.79925075046324,5.563002500195538,30.186826909332176,2.1678540151217205,2.000626883436084,1.78586349073662,4.512143258357219,0.0044690841810633,0.0112064656999026,0.0,0.0261976085835262,2729,88.7,0.022834012840566142,-0.02469519909803633,-0.0684578471556488,-0.003166260521722262,-0.028630729947503816,-0.00562345718746799,-0.012695190588293844,0.009222710384631927,-0.001354452946176732,-0.114032645962808,-0.001826226967819475,-0.0029076536985099062,-0.028981003675160457,-0.13798479637654423,-0.0060167720657959166,0.002450498664621469,0.002851594515078585,-0.17448375877429828,0.006969675315327162,0.0024363772308666916,-0.0010504694181245823,0.0005743511906885878,0.047785118695266644,-0.002158740522062915,-0.022621782191106655,-0.00830186712299897
Todd,Minnesota,1.2077765223828263,1.4944850518304376,0.28670852944761127,4.5,63039.0,32283.0,5.9,28.5,58.6,9.3,68.6,83.6,17.3,13.0,35.9,25.6,40.3,3.2,88.78326255503175,9.214166049791562,43.62410877780808,11.252944595470591,14.47440109589484,9.15750759720846,56.3307368388606,0.3523388228964,0.2894094692938603,0.0,0.4149083746044446,1026,33.4,0.02246264507490907,0.012814014944111295,0.021710553629064863,0.006663946925062845,-0.06481577159972428,-0.0024832767660899636,0.01820077484830872,0.016901688589948675,-0.0016157281194497397,0.018365098559097237,-0.0037619152823725544,-0.0020805267739971763,-0.006473157590068924,0.0417835283297588,-0.0016616575534764333,0.0033157143278726773,-0.0018328128192443987,0.12039275870724395,0.0004941537815545663,-0.0026867484859178364,-0.0102692705800086,0.002319873178258902,0.03908319498274881,0.0035310685337840517,-0.01409775581593301,0.009736312114436877
Lipscomb,Texas,0.0,0.6611620296770602,0.6611620296770602,7.4,71442.0,34127.0,23.4,30.5,78.7,9.9,70.7,85.5,17.1,12.9,38.7,28.5,37.7,4.7,82.03716448726772,18.203716448726773,31.89951823812801,5.291730992161716,10.087718167534147,1.80003362979865,58.41716221370708,1.4819138702346977,0.2763026356050053,0.0,0.4881617274652797,2773,90.1,0.003465440047267748,-0.03716429654814364,0.01253274846389302,-0.003476440085648646,-0.03687787156118746,-0.01963636438952407,0.05867100479998443,0.0032472871410471208,0.006821328355704339,0.0010463218428874467,-0.014618892559014494,0.014569271444909607,-0.01380151602326756,-0.05197916843951606,-0.00316309284430558,-0.02571749836398917,-0.03158138358758853,-0.18222325082830748,0.0037533293044059936,0.006901847420165625,0.002876871282196141,0.003999468553553675,-0.29023214688980487,0.001313533230521653,-0.023409545960227228,0.0073566991804904745
Sac,Iowa,1.9615940532727647,1.6620997508595305,0.29949430241323416,3.4,70991.0,40261.0,4.2,26.6,82.6,5.3,79.9,82.6,16.1,9.0,37.1,25.8,41.1,3.8,93.93970679330992,5.162089613875697,45.06504232913483,13.7139010681786,29.3875755730116,8.172485852060019,84.94142425528574,1.2265806934873695,1.275257537401401,0.076951344651728,1.590330772517664,531,17.3,0.015086289701297124,-0.0032721330726076274,-0.00971992269863488,0.00820558840981152,-0.03603699645864011,0.039593324687681904,0.002576024906409005,0.008041422924456126,0.0019408939220311016,0.023910932192314695,0.0025653861906202178,0.00404779523007862,-0.008509505437255985,0.07171654856637327,-0.0008455773841864588,0.018399240446653583,0.006471758462818922,0.16954956858528059,0.002032111239078136,-0.012441461982055507,-0.003448989877162024,0.006574805060757989,0.041720474087473494,0.016531902023161335,0.03764507572564803,-0.008723151282432088
Chippewa,Wisconsin,0.8959235478572496,1.312112839696742,0.4161892918394925,3.0,74009.0,38212.0,4.6,29.2,57.6,7.3,74.6,80.8,15.9,10.4,37.9,22.6,40.2,2.9,91.22293564282516,4.455726444676721,35.48006570106018,5.28026910375027,5.748594082984948,3.240080622025823,12.435713057973086,0.2486196857336014,0.1489210962299185,0.0123183087138789,0.2967107098911352,1596,51.9,0.020861227868946324,-0.030151509647242322,0.0073558980079356075,0.008304321500724654,-0.028547521382473795,0.00919630188161472,-0.001103960162873549,-0.0025271250844256994,0.0014730836389176165,0.0056252966753574775,-0.005780414928999667,0.005154967407315525,-0.006535163751639734,0.07698380827291033,-0.0012947846535375084,0.0056266502156795415,0.002831381384971718,-0.0766507536479634,0.0037196912695269717,0.0008526367312175133,-0.003168040781591872,-0.001948757464231381,0.05810995822007346,0.002294958363843299,-0.013413439958881763,0.006355783031009194
Lancaster,Virginia,1.4734321760751452,1.5800828752669205,0.10665069919177528,10.0,67169.0,49384.0,7.2,47.3,86.7,10.6,78.3,86.2,14.2,12.0,46.0,23.6,38.8,3.3,91.6843171562759,5.939773459802929,53.36587162722167,53.42760846955523,71.40741072694041,21.381321229223484,132.57700597253154,0.0920895110046965,0.1960132295888028,0.1324381257615987,0.3360207283761629,770,25.0,0.012056917168583332,-0.0028270269121399056,-0.07331346556694436,0.003130412477418849,0.07300642749635149,0.001311808835101142,0.05759051175931345,-0.0004811583248021539,-0.010915816469520681,-0.0500163268008373,-0.0014863155018454651,0.038936235387723964,-0.01273482619293071,0.02584964848026665,-0.00019056962319008834,0.003483015918341621,-0.0020853284886039884,0.11871320799220646,-0.0015121329055693064,0.017989149489281032,-0.009581963086356698,0.0023626984443703876,0.057379046271401966,0.007375258372559367,0.04238290220441876,0.015172218151763001
Butler,Nebraska,2.246128383969736,1.783309579847353,0.4628188041223831,1.2,82603.0,44445.0,5.8,29.2,82.6,5.5,74.0,82.0,13.1,10.7,26.9,25.0,38.9,2.6,92.06762028608584,5.86357725499468,29.648894668400523,91.59919647278667,153.3450142473283,92.38717343315103,428.0641269215494,1.393676818326275,0.4921481495689737,0.2419703761721323,0.9706101330299004,309,10.0,-0.15029909951610093,0.021702123237474873,0.02540028592458123,0.009105023486117955,-0.005429977524518123,0.10112694340595407,0.03466397729893939,-0.004452027276241774,0.012203932904794669,0.011382412260137142,-0.00038260638154487394,0.029361003271807025,0.0008521483062173333,0.11904294923996118,0.06467774164011832,0.021338174192938392,0.004942713500251464,-0.07140108490108595,0.01567343575564969,0.009654798818956268,0.031845895632340304,0.01274452613488766,0.042068645643491845,0.007731887274834394,0.12722637042443335,0.04404104040239928
Hettinger,North Dakota,0.0,0.498821222479871,0.498821222479871,6.1,70827.0,43990.0,5.5,29.3,60.5,8.6,76.1,77.9,15.7,11.5,27.8,25.5,37.5,3.0,90.47619047619048,5.093167701863354,38.71635610766045,9.927418460503224,12.233638234478011,7.585930447049473,38.90951785291715,1.233758369468328,0.0,0.0,0.0,2874,93.4,0.006728190399745078,-0.02028153877113654,-0.11270663752131245,0.0017849208806201811,-0.05001476926949155,-0.014938089554934756,4.1101209456261734e-05,-0.014133072177371624,-0.009474299633947462,-0.07731433689898798,-0.006653895445452143,-0.008251386562292871,-0.014403274014673425,-0.031455976827917134,-0.0035340675037931007,-0.001496575186630612,0.00012361780379958605,-0.03770758946421671,0.0005357820209191211,-0.00160507307081433,-0.008102181886611637,-0.007027130867129359,-0.18513962050870691,-0.07085044302532643,-0.042071720172394925,-0.06171905816208679
Cooke,Texas,1.2105431455849436,1.2710244036475675,0.060481258062623944,4.3,72472.0,38518.0,12.1,32.8,78.9,8.2,71.6,81.6,15.9,13.6,38.4,26.4,37.3,3.2,80.59476497190626,15.344205381206889,32.26211685167421,29.63367548590506,36.57064988731924,14.09499060293109,86.76202880660978,0.1365983728664786,0.1307721046840345,0.233619686387965,0.3953570147977058,1718,55.9,0.020958704641572807,-0.018119695858046094,0.0045777979016895,0.0017139396365756403,-0.020400005126984398,0.000849554483654493,0.007273800235056783,0.010532223375083718,0.0018034544768337458,0.006389782972912745,0.002358661934442528,0.011121826671811318,-0.003466403452552024,0.009064238019495307,-0.00022920620040339123,-0.010320136702283496,0.003757362040898364,-0.1757626542257394,0.00035055678194148457,-0.00367528894253992,-0.0059240918490846796,0.0024043983081938653,0.06898148746471085,0.004830817889471763,0.07004552478003527,0.013419407700262403
Pike,Georgia,1.4662039978495671,1.108567040453453,0.35763695739611423,4.4,84184.0,36105.0,12.9,37.7,77.7,5.9,73.9,86.0,14.4,9.6,31.7,24.9,34.2,3.6,80.60700845510972,13.572161673427496,26.23527686818826,132.4796309795563,226.39280109915893,95.94015819654952,455.51861450476207,0.1868449616588013,0.5974880825015443,0.200994039402623,0.9571161109102592,2179,70.8,0.019247481567990162,-0.01705850667398603,0.01249468877719044,-0.002594436193373197,0.01109826202268159,0.008946351274496082,-0.0016595070078777479,0.0016288378082355076,-0.0008929017323725059,-0.04759621585943208,0.004182439857195054,-0.005419338847031554,-0.00257490173607254,0.004704911142523603,-0.0015704885289049768,-0.013954184909119031,-0.0010495435911718495,-0.2726195227708559,0.0014133695539552652,-0.00888331253431253,0.024378643205989172,-0.01713264518459326,0.06452046922425657,-0.007528962637293908,0.07167335203330444,0.016324355501473084
Addison,Vermont,1.1930010604453871,1.0081805750323607,0.18482048541302643,3.8,88478.0,43524.0,8.6,22.8,77.0,4.8,75.2,82.4,11.8,6.2,26.1,14.7,26.4,2.3,94.10922587486743,4.573170731707317,38.85737009544009,16.197610433575857,18.15413762035724,10.7496922460005,34.92971436929265,0.1408176530337899,0.0903611528593285,0.0,0.1496661109615775,2358,76.7,0.0251548568774223,-0.019772173140435542,-0.05941100379475028,0.0018668532804429893,-0.031829559636354664,-0.002267492745454472,-0.010040204517118172,-0.0035163840430537338,-0.0006968778584406731,-0.13307037034057695,0.0053515627157233,0.006248354748153425,-0.021094027416091395,-0.14902585173405977,-0.0024430108475970557,0.0066895386333609376,0.008286042434554674,0.0800037938398807,0.0016076423811149409,-0.0026426592292329177,-0.0020314745955172424,-0.003057070030326974,0.06184780531077453,0.0024532702204943307,-0.01955214620176113,0.0006328140306509051
Greene,Alabama,1.3622122326658492,1.6513683514300368,0.28915611876418756,3.3,31495.0,20372.0,11.2,57.7,86.3,8.0,81.9,86.3,22.0,19.4,32.7,42.1,50.4,6.0,88.13513145348045,14.167007219724834,58.24819506879172,32.833271539588075,74.58373899641349,6.23967959022626,365.8432522709058,0.2849888019054973,0.2765651701835963,0.0959194109921792,0.368416093339414,556,18.1,0.04742467079073566,0.015021826426990797,-0.0463511716252707,0.009656695809395292,0.048976078145282244,0.0012509021943377437,0.003976186173173472,0.03239007467703042,-0.016220958708315813,0.0613348151596603,-0.010145097488229329,-0.016232475229662324,-0.03482877842904633,0.0005366802165955704,-0.011220077709972258,0.015417447416865853,0.012264380763000984,0.20482688935745824,0.0013711117841507024,0.012120330542737683,-0.018496508566770185,0.00303763378602672,0.05649425808011555,0.0021494537436258865,0.006784961243128467,0.00134067618643154
Andrews,Texas,1.4466352336048005,1.0308256715617592,0.4158095620430413,2.3,76902.0,36935.0,31.5,32.2,72.6,6.4,69.5,81.5,16.7,13.8,34.7,31.0,39.0,3.4,76.46270895842264,22.01564509215602,21.929918559794256,8.011938966142024,15.774005643953638,6.749619253144796,50.32683693312161,0.1861090296489624,0.0786653900071796,0.0366220282991156,0.3603968640903098,2331,75.8,0.002215591311126408,-0.024224932672407586,0.025605717718362925,-0.027708381155887616,-0.019527322254367197,-0.007610343218087133,-0.010264768777090377,0.008822911993162225,0.0028832415425681292,0.02126499368434616,0.002539031232089778,0.0001675886060224032,0.01887334857077389,0.047151300133448926,0.0024702343431202635,-0.012936086608066841,-0.02328589842334818,-0.3470765296218246,0.003634378432172677,0.003185417171731146,-0.002115011595047193,0.0054851347712000465,0.06795782363627012,0.004532869820705626,0.005904404979991601,0.01439261125023539
Windsor,Vermont,1.7211407721037504,1.3489551043016466,0.3721856678021038,3.8,75247.0,47344.0,6.2,27.3,52.8,7.1,70.5,80.2,11.1,6.3,34.6,15.1,25.6,2.4,94.309908607425,4.087709333746408,44.50353694428667,13.595061057414128,22.624644297806224,11.274486161676087,35.8143617177239,0.1680848592722493,0.1699816484049232,0.0345593299991257,0.2514762144041813,1463,47.6,0.028306370116810788,-0.011066824821203637,-0.062252829781148884,0.0023203410505936014,-0.0288066157795554,-0.006241597513277617,0.006934807814538673,0.0104526132014469,0.027062541767192166,-0.13146460309238456,-0.001663835979590921,0.0014241724823795133,-0.025928961190651394,-0.09515630322670482,-0.00011673864541638076,0.011591207738070583,0.008728809049590463,0.21994031089614216,0.0012980719653460742,0.00203626655504632,-0.0013792802568674302,0.0042788400775998605,0.05999488727421413,0.004483915533494178,0.041448026610087466,0.014243165765334614
Sierra,New Mexico,1.915041782729805,1.7958440400147626,0.11919774271504235,3.6,37840.0,24882.0,6.9,30.9,82.8,12.5,65.5,76.5,16.7,11.1,29.8,25.4,33.7,6.3,94.08948467966572,4.012883008356546,68.29735376044567,0.5222841225626741,1.2186629526462396,0.4352367688022284,1.3057103064066853,0.0870473537604456,0.0,0.0,0.0870473537604456,287,9.3,0.031497493886477455,0.021984646836694613,0.009109810031296774,0.00660947747878439,-0.081018686012861,0.041683996611590696,0.006927157853604424,0.04145806135298466,0.005538768352918877,0.002676423092503304,-0.008177992643965116,-0.024494496851379555,-0.005421520488523586,-0.01823912967056149,0.050418547311707744,0.014607894411777365,0.009224994172006661,0.39895944271179845,0.004749364455602359,0.008654643217876953,-0.00980941222920013,-0.0076899343869812975,0.06959592863821702,-0.028943239625225575,-0.01152339623841524,-0.0010231489445218852
Fresno,California,1.2348082213059473,1.2624954421279764,0.027687220822029124,8.5,71434.0,31777.0,14.9,31.0,72.1,6.2,69.9,81.6,14.2,13.0,31.0,26.1,39.0,3.5,91.4127739730741,6.924462376691225,48.46641931177138,1.026376282452413,1.19544170747268,0.6669595640218583,3.217946857815658,0.0006178368492738,0.004238578141009,0.0007359270010945,0.0058471773200571,1753,57.0,0.025313227998666508,-0.01129478315062441,0.015136964725928974,0.0050330982538806125,-0.03640841952994498,-0.004408362083337129,-0.003424537411803762,0.01579385860832021,0.004275480725879855,-0.08180088486964168,0.0010468833841080886,-0.009738327973594963,-0.006944684826135736,0.035530334799645936,-0.0046183832383673625,0.004524475579358577,-0.0017127260624764807,0.10577746878977903,-0.004262086513967303,-0.0026179962041892398,-0.006925684312745926,-0.004626190894144901,0.029485712964862715,-0.01966555157626991,-0.01210672433673865,-0.037355067409030954
Ohio,Indiana,0.0,0.4962734501092031,0.4962734501092031,1.2,67942.0,36210.0,5.0,39.7,61.1,6.6,76.1,85.3,17.5,13.7,29.9,28.0,38.4,3.1,92.70486342438376,6.262491672218521,40.672884743504326,287.59142215414386,541.7187394543104,117.88386586621247,1115.1737625293918,0.8837397651479841,1.8492635664684085,0.2457254222872427,3.1399343943956386,2876,93.5,-0.41002980066376227,-0.007759155942785155,-0.006674437703792024,0.02516925551761982,-0.00716387664410827,-0.011930572482838301,-0.0006473860626979529,-0.0084600641614566,-0.007748241896539543,-0.016193862500460208,0.0008141825151691907,-0.008402977465884566,-0.00808319467304905,0.02373727119974499,-0.005952730760554928,0.0012378339901418119,-0.000574365419013469,-0.06276081666965876,-0.03268472234834406,0.011663472394169826,-0.003053766227503594,-0.08901293618972532,-0.013854060727484236,-0.010498177866044824,0.01923104671967913,-0.14258281251217808
Sonoma,California,1.006616688666949,0.9613295664913819,0.045287122175567074,5.2,102840.0,54941.0,5.0,24.9,74.2,6.4,69.3,87.8,10.0,10.3,33.6,17.4,28.2,2.5,94.64334636746284,5.408748640548596,38.3234539612961,4.636792862657742,3.602288673436968,1.5482237075071938,13.11889097687641,0.0049752091448638,0.0103937269385659,0.0026710558854271,0.0284645930799091,2436,79.2,0.026382543944631076,-0.02457602241010711,-0.05924852765241976,0.002478011764894207,-0.023527808525171695,-0.005597241965114345,-0.00012277099641612267,0.017018686904250912,0.00035666306758673554,-0.10377414511784323,-0.004318953342443123,-0.0040206557857299825,-0.01142861395288742,-0.1561275838922871,0.0005483683702801721,0.006799816067294249,0.0039650491140897845,0.0040101986098373685,0.0041672535824725295,0.0008607035005463881,-0.0018214591481384183,-0.00014181195889063377,0.04531895038102278,-0.0033274677495639202,-0.010259147380181617,-0.01077281562888876
Lenawee,Michigan,1.5996718621821164,1.3958599565341456,0.2038119056479708,5.4,67013.0,33914.0,5.2,32.3,79.2,7.6,75.3,82.2,16.7,11.5,35.7,24.8,42.1,3.7,92.7194421657096,5.519893355209188,40.42760459392945,24.77666358672089,37.790936159047696,19.058603915049368,96.03169120957456,0.0578312778257692,0.1903136297402799,0.0206948787017685,0.2411451788178753,1324,43.0,0.021238215556156077,-0.000508048306461043,0.015815062265023907,0.004553738486408798,-0.03717087583403041,-0.001732078593618743,0.0010810506488556225,-0.007269767450378323,-0.0001789109952626952,0.01298488326108873,-0.0025681856838001313,-0.002480339811332626,-0.008211168350132043,0.053903043259722595,-0.00028028962426442577,0.004637226274635548,0.0004992933652821562,0.03108644684956254,0.0021606740152850757,-0.0016773674644405337,-0.005298467554709974,0.0030224926911691574,0.040827635563780836,0.003943958165562508,-0.008493685913337629,0.007487075022821986
Lee,Kentucky,2.331002331002331,2.187010461795875,0.1439918692064559,7.1,34182.0,19697.0,8.6,41.3,81.6,11.5,77.7,80.3,29.7,18.9,40.1,37.7,44.3,5.2,84.75250239956122,4.374057315233785,60.45523104346634,75.27654567671237,220.47946993114667,75.04691741978611,441.9574818410907,0.8825637891468349,0.8970291238566318,0.090734372666839,1.5272534708149357,53,1.7,0.0183183044699976,0.033723394845794875,-0.016219509843467934,0.02297672409800223,0.07755774055844296,0.043933611342595005,0.018220108355862234,-0.005326797431197898,0.017072347917272523,0.09907995094729609,-0.0053435521122265125,0.041146880496680506,0.022901395533627935,0.07028274699872142,0.025825018293158822,0.010252213691125538,0.013027119010825873,0.30805253817627676,-0.0025439470574774906,0.01871735288904907,0.10825683626006156,-0.0037508878218537605,0.015122821579539102,-0.00864750980079108,-0.0012234056768882329,-0.002889380615113567
Callahan,Texas,1.8783915402810631,1.4020701720350215,0.47632136824604165,5.2,68455.0,33609.0,14.5,29.9,79.4,6.5,75.1,86.8,16.8,10.9,31.6,27.4,36.6,3.2,81.00737442604704,15.67413385278976,40.10713788785306,8.100650296092708,17.752669149075036,6.721945740672601,55.55750714178905,0.2351762232372331,0.1911697600737341,0.0545833334567647,0.4360216930889981,1313,42.7,0.02335486123037389,-0.006344402783799841,0.01945706063613537,0.011720487218869357,-0.03190337366382115,0.0004641951065719274,-0.005227215338937782,-0.005898889507210409,0.003213825066988232,0.01788878290837838,-0.007655576106538534,-0.007216880564658835,-0.003296448828689884,0.005876702294333764,-0.00327022445891383,-0.008495973782727349,0.0056434686747612595,0.02982139199164902,-0.000738619017902512,0.0011412777484427824,-0.009896259972101498,0.003471411268240415,0.06587722041682736,0.00560486055691615,0.01344605897136466,0.01654408527991125
Richland,Ohio,1.1034350412588756,1.5013899088749911,0.39795486761611554,4.8,57649.0,30380.0,6.1,33.0,61.8,9.3,78.3,79.1,18.2,12.0,34.0,27.7,39.8,3.4,88.37795048934946,6.533454871105994,42.43747201432866,17.512966471128458,32.39900621183835,8.583478598955217,63.885099631814086,0.0739496842325774,0.0933776948907204,0.0310946208462372,0.1369333692521438,1006,32.7,0.02251375580956566,0.019680836080687176,0.012818012520699454,0.008179870598736016,-0.04325697588603169,-0.011596761834487133,0.019047234395647636,-0.0012601336304795337,0.0032240622670176907,0.021432216873422033,-0.003851101053234775,-0.004967201326589334,0.0025235472493069606,0.020354548353994847,-0.002986263115134554,0.003441745094842636,-0.0026147184037217334,0.13656801755564182,0.0007281215513955991,-0.00597228666311906,-0.014359338668872778,0.0036631867204484155,0.04391685439974312,0.0027286905058375604,-0.005060620792862015,0.008006263581978536
Quitman,Mississippi,0.0,1.0242187867632382,1.0242187867632382,11.9,32131.0,20438.0,18.2,55.8,83.1,8.1,80.7,82.0,23.4,18.4,32.2,40.9,50.3,7.0,89.90263252794807,13.198701767039308,58.88928957807429,27.7499581944262,101.57175585814544,5.559765469869744,266.1226906016055,0.3792501139077668,0.4987619952805399,0.0,1.3875956797738844,2340,76.1,0.0011324206194078795,-0.0024087559301118264,-0.07886734723086143,-0.11811308963491104,0.004450478195536848,0.012927971007964898,-0.0013180082759839667,-0.008063935995233473,-0.001561351178121647,0.03980296126039248,-0.013082175274174644,-0.026472856573067166,-0.0663228951628764,-0.004940150916552412,-0.025316938439786458,0.014684539000097736,0.004643896771328993,0.11529174156185575,0.0019531802177390517,0.004079683257012523,-0.019377948733931134,-0.005473933941719961,-0.012861204623004722,-0.03374510789936514,-0.0022857745858561773,-0.023024957423099502
Washington,Georgia,1.160443995963673,1.7216631903315092,0.5612191943678362,4.8,44009.0,24825.0,14.2,43.6,80.7,8.2,78.2,85.5,19.6,16.7,38.9,31.9,43.3,4.5,79.06155398587286,12.351160443995964,42.19979818365288,29.726242352330505,53.45989975050965,20.30993315354167,156.8287123086987,0.266808144430502,0.0979601142989859,0.0669486797319645,0.1979263258205666,408,13.3,0.02446635064616671,0.022847887227875743,0.03652395805839348,0.005120401001614402,0.027588764761899656,0.008188061038722737,0.0038828497987494276,-0.0017035890876860376,-0.007100206318117558,0.038874567476478425,0.013796180720842132,0.017023559783266497,0.011796749467993656,0.046645972055179626,0.006912493519070802,-0.03719840083998882,0.0040575236828862965,0.15824115140671874,-0.002570926479629114,0.014152303610506354,-0.005472180581294437,0.004458404048420412,0.04813269516334752,0.01002298431803059,0.001976649472108176,0.002510639689394688
Cameron,Louisiana,0.0,0.5583356920627653,0.5583356920627653,0.9,72500.0,33846.0,8.4,34.5,80.1,6.9,79.9,84.5,19.8,11.7,39.6,29.9,39.8,4.5,105.95637583892616,3.083053691275168,48.61577181208054,53.41516221792613,132.72038836818393,12.487587533876672,317.9911043732147,0.4269014061750107,0.4007339107733451,0.2698944123516837,0.9664383227384868,2834,92.1,-0.686760289711076,-0.048017531451511365,-0.016190912309043348,-0.005838260938966375,-0.03696809591484387,-0.0024383100616858157,-0.006983037888588983,0.023990380050955176,-0.010600830488442506,0.015427582837929495,-0.008027487917536097,0.009062320674517853,-0.003880998615914703,0.009395458065390142,-0.0035030866664776685,-0.009546635186964192,0.0018976425070995763,0.04927014858395492,0.004753622659601477,0.0005442725122521652,-0.03990836075212225,-0.0018915891187994604,0.01094790393952842,0.004571663298898877,0.032670114843211716,0.007871662420839452
